Product Review ID,Title,rating,detail_review,upvote,downvote
41,Did not meet expectations,,"Its a good laptop in the price range , u will get everything. but the heat it generate is enormous for its cooling system to handle . SO forget about playing games to this laptop's max capability coz ur laptop gonna turn in a heater.After using for around under a year , I have it repasted two times , it's still a heater . Very dust catchy , smudge magnet. Customer care takes a lot of time ,like weeks to send operativeUpdate after One+ year use Its utter Garbage, might work as microwav...READ MORE",34,9
41,Really Nice,4,Best laptop in this range,23,8
41,Terrific purchase,5,Best laptop in this range,5,0
41,Best in the market!,5,Awesome product 👌,0,0
42,Fabulous!,5,Best laptop for performance wise and design wise .One of the best designs and weights is also very low and sound quality is also excellent. Overall is the best laptop in this segment,5,1
43,Great product,5,Super laptop Battery backup up to 10hrs +,25,5
43,Best in the market!,5,I got this at a discounted price. Satisfied with its look and features,33,12
43,Great product,5,"I liked the very much... observed little bit heating issue when pn charging, but overall performance, looks, build was too good.",3,1
43,Classy product,5,Good 2 in 1 laptop with awesome display quality.,2,2
43,Useless product,,i think this laptop has a design issue with fan noiseREAD MORE,1,2
43,Terrible product,,Price is very high as per product specificationsREAD MORE,1,2
43,Simply awesome,5,Very good product I am so happy 😊,0,0
43,Just wow!,5,Just wow....🫠,0,0
43,Good choice,4,awesome product,0,0
43,Must buy!,5,Nice laptop for professional work.,0,0
44,Excellent,5,Perfect in this price range.,1,0
45,Mind-blowing purchase,5,This this the best laptop in this segment no laptop is close to it in liked it very much after 1 week of use,21,2
45,Classy product,5,Very handy and got it in 90k so it was a good deal for meOverall the performance is upto expectation.,12,2
45,Did not meet expectations,,"The LENEVO LOQ laptop has been a letdown due to a persistent hardware issue with the NVIDIA 4060 graphics card. Performance problems, including crashes and graphical glitches, have made my experience frustrating, and I advise potential buyers to steer clear until this issue is resolved.READ MORE",66,40
45,Worth every penny,5,"Fast, quick start, good gaming performance, BUT poor battery lifeLaptop is quite heavy !",4,0
45,Super!,5,Amazing product with excellent performance. All AAA games can be played with high to ultra settings at 80+ fps. Happy with the gaming performance. Even there is no heating issue as of now. Even after hours of gaming sessions the GPU temperature never rises above 70 and the CPU temp never crossed 80 even under heavy loads. It is well optimised for long gaming sessions. I always play in quite mode and get good fps. Remember guys if you want to play for long sessions then better go for quite m...,4,0
45,Best in the market!,5,"This laptop is Beyond my all expectations 😅Full fill my all gaming, schooling, family and also various aspects I fully recommend thisIn game fps more than 250 Battery at normal use 6to7 hours",19,16
45,Worth every penny,5,The build is sturdy. Battery backup is around 3.30 hours when playing games . Only issue is it heats up easily so you need external fans to cool it off,2,0
45,Just wow!,5,Overall the product is good. Sometimes it gets stuck for a second so it needs more optimization,2,2
45,Worth every penny,5,works awesome.. tried all the A title games and works smooth as butter with RTX. it heats up a bit but thats ok due to ultra settings,0,0
45,Worth the money,4,The product is simple and minimalistic. Value for money at this price range. Maybe I'll write a detailed review in 6 months.,0,0
47,Absolute rubbish!,,1 star rating is for Flipkart's smart upgrade plan under which I bought the Lenovo laptop. I have no issues with the laptop however have issues with the plan. It's utterly a useless plan by Flipkart. Please scrap it and will request users to not subscribe to it.READ MORE,53,11
47,Mind-blowing purchase,5,Absolute gem,38,15
47,Wonderful,4,Nice beast,10,5
47,Did not meet expectations,,The speaker 🔊 is not workingREAD MORE,10,20
47,Delightful,4,Awesome Laptop,1,3
47,Worth the money,4,Awesome product,0,1
48,Perfect product!,5,I am very happy and satisfied with the product although I wanted RGB keyboard but that's alright,8,4
49,Excellent,5,Good quality,5,0
49,Fair,3,"Guys don't buy this laptop and it comes with a manufacturing defect in the hinge part. After using this laptop for more than a year now I can't close the lid of my laptop, if I close it the screen will break. Search Google for this product name and hinge problem, you'll get a ton of results from various buyers.",0,0
49,Terrible product,,Worst product iam use 2 days now not working no replacement wrost customer serviceREAD MORE,0,1
49,Really Nice,4,Appears delicate.  performance is good,0,0
50,Fabulous!,5,"Very fast. Speaker quality is good. A bit heavy though, may be because it is a gaming laptop. Never had time to test battery time. Good product.",4,0
50,Great product,5,Good,1,1
51,Mind-blowing purchase,5,High configuration at reasonable price and good for programmers. Battery life is good.Sound quality excellent.Very compact design.Display is awesome.Touch screen and active pen is plus point.Overall value for money.,38,8
51,Just wow!,5,Everything is very good but battery ?life is less than 2 hours if you use continuously.,14,2
51,Really Nice,4,All good except battery life and some heating problem.But this is just an awesome laptop by configuration and price range.,7,1
51,Just okay,3,Hi techies. Please be informed I been writing this review after using it for 9 months. The hinge broke which is effecting normal motion of the laptop screen. It is pushing the display from inside. Even after I been using it carefully. This got broken. Also I had a similar experience with my friends laptop same issue. Hence I was using it carefully. So please keep this in mind while buying.,1,0
51,Good choice,4,"So far, so good, works as advertised.VFM @85K",0,0
51,Really Nice,4,Good product .,0,0
51,Good quality product,4,Overall best,0,0
51,Great product,5,Fast performance with very light and powerful.,0,0
51,Excellent,5,very good laptop for all kinds of use.,0,0
52,Simply awesome,5,Absolutely beast ..dont think just go for it,33,0
52,Value-for-money,4,Great laptop even with less availability acer has been able to provide and the asking price is not astronomical.Gpu is obviously 85w version but it can handle pretty much anything at 1080p. Pros: Great performance. 6core 12 thread ryzen is incredibly fast . It beats my 7600k at 5ghz with extreme ease. In raster performance pushing the boost clock by 100mhz and memory by 100mhz it is almost the same as my desktop gtx1070 which is no slouch all this in a mobile form factor. ray tracing is t...,164,17
52,Best in the market!,5,BEST EVER GAMING LAPTOP WITH AFFORDABLE PRICE.IT IS SO MUCH SMOOTH . IT DOESN'T EVEN DROP HIS FRAME AT HIGHER GRAPHICS,45,4
52,Excellent,5,The perfect budget laptop!,28,3
52,Wonderful,4,Best laptop under 1 lakh comes with 95w gpu and I get around 150 to 200fps in valo in high performance mode will upgrade it to dual channel after few months then ezy 200+ fps in valo. But 95k price was good for this laptop 1lakh seems overpriced.,27,1
52,Brilliant,5,"I have been using this laptop for a month now. Both for work and gaming.Performance wise this offers the best value for money of any laptop. With Ryzen 5 5600 and am RTX 3060, it should be able to run most games on high/ultra settings. CS:GO has >250 fps on highest settings >600 fps on low. It runs super smooth on the 144 Hz display. It was able to run The Witcher 3 on ultra settings at 120 fps for the most partThe thermals are very good as well. I experienced no thermal throttling even w...",10,0
52,Review after 2 weeks of use,4,"Pros-RTX3060 under 1 lakhCPU and GPU combination - 6 core is enough for this card and they don't bottleneck each other, yet this combination is not very common.Most companies are offering 8 core CPUs, which is nice but not that necessary from gaming point of view and increases the cost of the product.Great ventilation - 4 outwards vents left right and 2 on the backGreat thermal performance - this machine runs very cool as compared to others I've seen.I have once or twice only seen t...",17,1
52,Bang for buck!,5,"Got this to survive the GPU apocalypse and eventhough it is very good and will run pretty much all you throw at it, beware that the RAM is single channel and GPU's max power draw is 95 watts after you do the BIOS update. It will give you 75% of the performance of a desktop 3060 but in these days and at this price there's not much you can ask for.",12,1
52,Just wow!,5,Best In The Price☺️☺️☺️,7,0
52,Super!,5,"Got this laptop a week ago and it is a m a z i n g. Okay, so build quality is all plastic and the surface is a finger magnet (microfiber cloth can solve this problem), screen is okay although could have been better with a higher NTSC. But I am not a content creator so amazing colour accuracy is not my biggest priority. If it's your biggest priority, I'd suggest you look at other options. 16gigs of single channel RAM (which I want to upgrade at some point because dual channel with Ryzen CPUs h...",69,24
